ids,predicted_label
20810,-22.053692396164095
34362,-45.3321287759022
59087,251.23881948048952
85365,-57.19335643714715
20463,-193.07224892118992
78715,-224.78385342081702
60002,70.56435819743372
28923,-381.29289420607114
62639,-240.47886273357884
86150,-29.070355868762455
63526,101.43288134709981
37718,-93.2972906922725
64240,-15.344445261510415
66934,85.63130602994413
76397,151.9260134807672
48547,-104.07544779183941
77522,-277.4964385770164
47117,-109.24820039140282
30114,199.55157175439808
44464,56.456060583427906
35697,-91.66187123958478
44110,-123.13660381862421
92048,470.4255657075381
40646,-305.4918160134604
35381,-68.84992689014751
97929,-74.72983254776989
42394,-53.754167770601725
84363,-55.17101459823715
51848,-186.2911047889144
86237,-95.70717109504531
96351,41.288229688326474
36173,-45.823182275792554
82125,-33.94463856027081
20235,-257.2647368033598
32553,142.4370472969344
64488,384.08450283473866
37043,-326.0406397166801
37690,-115.01108566554028
65204,13.925906343671674
30553,-3.841179950393161
46586,-245.74742410077366
41539,-168.91708343609207
72356,-50.14050630190514
39135,-292.84049481759746
48783,318.23137844652996
24975,-397.96355560040814
50429,262.98373419122095
90222,267.99712764921253
29383,235.42878952973288
87498,367.3868247781669
69808,102.67430462639354
61996,25.218542564697017
47431,-382.0585875357129
98322,-18.47283438342408
35028,-70.63369933247515
94474,237.47591027718653
87086,-371.3356371292392
88442,-44.37194098796611
65264,-78.59318631493467
61808,-372.1789113058349
97355,445.63691668943784
21800,15.029608670839899
65978,357.72300970504
87000,-280.13769581762887
43930,-232.81056916542354
41007,43.67881861505072
98988,-108.47125975593467
97626,-11.918481467140559
86399,124.91552083786189
28576,23.24530177521617
80993,148.9428159415813
75251,205.08138437346696
68289,-2.7144073965551803
67902,-100.75605561528776
94242,-85.25571315901264
84863,419.3215705061629
74432,32.035767537217545
36604,24.432416853762938
58138,-120.65018711818624
20364,150.46894971797948
76214,445.49431230783864
35856,-75.92034723651042
81509,-213.4039663150813
57322,161.74800400783107
94973,-86.54836933854843
71745,-163.878637712642
73279,111.96408934892635
75561,-355.6162362921255
50220,-132.06607401938768
60483,82.27384753464575
72156,-166.2770608792005
83053,-362.11400115483957
73083,-488.72184211304557
91507,-178.9176463346302
89372,271.3367423818032
89304,177.0691956357969
31824,-27.319514689317735
63868,-230.77237891995642
40592,120.22046160150607
33076,56.66352138509683
98791,357.8751303253236
38121,-31.830763153182843
66740,360.17264685879013
23126,-7.062680654037563
78163,-4.690335680617989
70602,325.4475353281253
83103,-6.837124473954488
28202,128.00143317706937
47601,186.73949518400332
42916,-92.07467406124998
93052,93.03914028651121
97233,19.670674523609343
91837,297.929861703777
30634,177.1114263239763
75370,-196.2618807027118
61589,-57.97078483965756
30874,-287.6530903742232
63895,-110.008436810573
23859,-88.85710143123826
57585,186.46826351182315
65991,-345.0838324787513
58091,-312.6350186389835
70558,-49.409504485533105
81229,-140.30960619919742
94131,155.18861700646485
77878,-4.764052843517269
65972,266.2225503419748
88032,-290.2180231611376
98699,-82.46471453364147
71624,348.6022195093099
59707,-287.71698826675515
58434,320.7491962663914
49224,-55.47690876658941
70873,-158.07172657157787
92372,152.44346153671287
39054,-155.25454668188866
48377,-91.81361225930011
52276,396.00266715282464
99186,-34.676610865582624
24696,59.84573452849064
35751,-147.18991158128316
54393,-112.22063642943397
50652,-304.4540350562479
32898,66.57264838206471
43821,-114.23080053374575
65867,-399.33687009852457
76283,74.61619649346024
92576,159.32168395645706
47055,53.773942818775716
95957,-43.99401133405052
71706,523.6342637420729
60831,-84.91151223813937
88474,15.59643752929879
79829,398.09942418518347
58380,-238.5982335722475
50009,-44.961829610068364
48435,289.3995885998415
59861,87.82880559439693
74820,-199.28769244937578
79638,451.6090655795558
90452,336.9940818123257
49561,350.50203020013635
54911,161.33315265364425
88398,354.98287901173546
70526,-188.41381210196175
68736,-118.88991207520915
27304,-150.34753114935768
42981,-405.82585173608345
38141,73.0170534324502
54905,168.85634697075818
56950,-105.2976986574276
52415,-11.56449216397818
73987,146.1806247607892
58242,239.04751303073257
40885,91.78357858178518
76502,-65.91602431302128
99946,239.6742776389093
91419,-82.82459471107545
64027,-93.9964693544736
50573,-160.50508557627543
39687,-216.3519262205992
72626,-136.2477342086422
48080,-246.5567647630766
44766,-16.89967206658084
84498,-13.733848396821422
93490,-75.43912149601736
96627,-317.66308388409476
69173,113.18459551732396
35306,218.04694783937865
50176,186.75224553778554
88811,130.3851609191633
86468,-210.9712648672728
95816,230.98767876864403
93809,9.73427545002587
22318,212.0845935885877
87368,227.3503141845971
71739,257.3885410634803
77354,-88.88993048408055
93325,290.54509058936924
63494,-147.79285462221162
89234,85.63500865589361
70385,-22.53599112289708
75073,-92.28909079747741
33997,343.77278347380224
54228,390.88135178550743
76099,-306.1647136211767
87746,364.60131514576847
28604,-155.02052119950812
29966,-282.1259187168442
93229,-180.18095629846607
60428,-101.67268303742657
44352,400.2566201217168
56870,-59.82191288833419
63292,-86.55025038529378
38596,27.515058397663417
48805,-91.55374882114957
90667,216.07026075654372
49932,36.12137365367725
90916,350.7156115119418
65420,190.63892871573492
26919,-89.46146483420158
83134,158.87753652029286
88748,-326.6667988276424
93788,403.0741443396073
59745,-315.1642735934015
46744,-295.66583441561875
69855,-388.1230042623534
73939,256.35370541071853
25900,-499.80403502738125
91820,-144.12445284905547
46372,368.46363916765887
46758,328.1980289092797
49004,398.2707477086737
87580,-102.86341571591525
20930,-66.30999326154647
32315,-93.25501842620024
71300,73.31072722541698
34345,-94.69118991598877
20284,109.50135405845977
31610,-279.3546863101432
75421,12.488345634058696
65357,-537.5960662405109
36516,-444.56039966837994
48215,-129.65181719501484
24849,52.954093559257494
21864,-215.76721530801424
48383,-28.18465699304558
84630,-182.4293881515662
77813,-289.93264271671376
47413,171.5960168872488
76139,62.30297140820128
66284,192.00907152127044
51922,-18.51609127685567
82165,-270.6375027845729
38258,224.3810026054962
99228,35.31024244991875
43238,-92.55277727155622
88161,-654.2192439770889
45922,-74.93088083136134
25145,161.3668433978452
84182,200.91320469258105
37875,185.05457133851132
76525,-479.7471101096925
91471,-47.52467632539396
44925,153.95331777588868
49640,29.744364927575084
28434,115.20339397711864
29625,203.3705831486222
55908,24.4365072157591
20499,353.43458634749084
61874,379.8589179338385
24121,318.51441777639656
26416,99.50206901369812
33755,322.1199645688986
28679,-204.6236867191328
30691,-110.22420755932748
47859,-540.4719534331193
62134,-78.58612133590857
29493,141.44492429989216
63381,-79.15448317541973
96295,133.1913026346721
73678,34.497665311402365
90147,257.8596303768283
28636,-75.90939959906733
65261,-1.1054303612510692
66269,-348.97296623049454
83961,-22.634784561298822
76158,201.43684125841932
28818,42.586525643672864
70872,-68.74074234565079
56865,-418.0838185288062
43375,-201.02676388070384
72229,-321.0980983834322
26054,62.23695072245657
58826,33.039952954523905
34102,118.92989816957329
47646,13.85686621650325
67644,-402.28442014620896
52086,325.1119124642573
82535,-35.803542514078835
89018,64.49439216963138
47960,-144.25446234166319
72365,380.6312231037694
96323,0.8266129795284458
25359,93.42257885205781
52634,215.02122533341645
55398,-10.445168778557182
33555,496.05729381535576
29293,-161.73668145647284
63170,-77.0787067527706
80361,232.66258490151674
41758,445.14530323741076
31057,672.6836498242852
33344,71.11755684217997
40314,298.41949816671996
71410,-309.8390884818233
69776,210.33660074276642
41587,66.01223545308434
66602,-130.70069136083296
46049,-280.1574070156037
89440,-142.74517684508922
89109,238.80216055956143
74222,289.83582775940295
64008,60.81548338947095
66465,11.923782275267136
40512,276.2310732113316
93353,-98.38106211334093
60822,-108.07616393444984
89065,226.0710696474697
86292,69.74185342746397
66697,-304.89256908476625
91789,18.930635941245775
67535,419.8879060571699
92913,-105.78494153736918
24940,217.65628410328654
91867,53.42432209360952
60177,-144.37813447423923
68432,423.7617594614327
47441,-13.683276501327477
67785,-276.6014069982559
35394,220.35894761225077
34163,416.5286388604173
33181,89.29638977269222
71788,-50.515211325854196
25307,-199.70155055934777
75385,184.41416539959422
40844,-397.01952011339984
45740,385.0936069041319
48903,-188.85710803171312
86343,47.315456305596726
22643,-1.8055063149113328
31407,67.56973314235061
67778,173.13270793396157
37754,179.21730295360967
89478,-215.09405972724736
61641,49.34845671794962
20565,-213.61567056618432
44017,-24.051620843235945
45664,-143.24390080311008
81529,95.83612291241367
91497,40.29063161537348
41765,339.5745421631161
31450,-25.95052336252484
34630,-81.58564286973184
75587,-95.0793374548585
23655,21.725138844844103
20247,-61.92826180410418
59793,138.80865206646268
48117,5.911532496099711
56458,-288.3684143959745
92478,380.5367016679732
87889,-104.02618056415461
48762,134.99887807816214
36853,-439.09511791704756
77319,130.01261540556706
95507,95.26811665532054
52472,23.538247442109515
78457,432.7993526783547
80878,-15.154730537630229
31405,-119.72791554854568
91183,-67.09961690267238
33957,-149.41753543058823
54481,29.911987264017696
99639,83.80661551101223
65401,-193.4861751300856
81667,189.00157786650726
43034,-419.2723002994878
45128,-171.06683572725024
95155,-24.534981752173508
22024,6.865612670500682
40514,137.76800339436448
81102,273.8585437608922
26252,-255.41574339581857
87700,-87.4477850501557
35935,-11.814615550166828
53987,92.20135821117191
71758,-190.8414731864728
44462,-459.8100382482543
56179,53.701195333008634
93818,-83.27791710862714
74526,-364.6237988251794
63225,-38.95545986264381
38307,34.84007511386424
28508,23.193691184385635
87345,-513.7489982664171
21532,-258.303885401763
62377,153.05379335584684
60805,-112.295222094669
43460,-210.16858642834123
73904,-414.32013359289766
46688,-132.12068911707374
87833,-368.9225060664058
28230,161.44211054208114
40003,-312.3617584822679
41328,31.275903207907774
67229,-16.23243123675308
48446,244.76888504689023
48326,-28.526817222542267
43399,63.24421133867823
37917,8.513312213854341
46695,142.8276210008113
32836,50.19232211449938
37389,90.57473934973818
48122,-305.7592189184748
56858,-26.2419891327071
31664,-635.2782454426832
87249,-105.36590351087695
92143,337.9494647629857
59841,-295.8055468922832
60468,45.59828627120151
83150,168.41909325361524
23936,-93.07413576959202
39556,17.20836647970748
40145,-58.49861746104033
92762,-325.2922495527035
89048,-364.90960554540646
57153,131.36216711845256
24668,-279.289255827486
87881,-87.64643572251505
64037,113.43131897803168
42205,-151.32795970908825
52823,20.64161066502392
99611,-209.88278393521722
30322,-135.6097892707057
26821,3.7853269556679203
44927,-27.272824305784674
53005,532.4064733776996
44507,-111.83026302249341
43507,-109.99360357407872
99852,340.5541118779328
52191,-164.02586375957722
79085,-60.12759442609123
83023,402.7857134133735
51388,-391.94027684679827
89610,-202.9813713902941
54942,-201.84455665647093
43752,63.757868760189446
81122,39.26075171777334
41847,-7.653551707074718
59481,173.85749881741387
66690,-106.2668748820357
28556,-244.07620063301513
43696,115.07052951135705
70709,-211.9681117600806
37087,145.9357356630115
78827,131.4543075814693
93208,128.5390995840555
88119,109.9394831631432
48924,-118.72275028056823
68672,-153.51382835953203
58478,167.54780537471527
78828,-200.28363839559856
35643,380.07408843068805
68011,-230.90176025134036
25254,0.4632000995111065
83038,-97.3203018635182
73997,-269.4414504047776
37999,53.85382178963913
85903,269.56356575632446
78864,442.29093299214975
67498,-126.64468080556283
36000,158.2894688191026
54786,-34.922085453953954
31488,341.3236670002721
82150,18.60534299796508
89730,126.24849295849143
84110,176.0501602387685
77311,135.15593575777228
75248,-91.64761903295197
50933,48.18919563472638
35137,-25.247972330679183
91569,-172.63945339324474
45248,185.33024259703856
86447,211.44629301835687
55631,-404.9288901160423
66699,545.7481363683837
40916,335.1200925865667
47476,249.46339727337102
33943,-359.77376100523276
60513,-121.87348533597715
97356,-105.74842362889929
44259,721.4398692659234
42427,427.9942785148389
45737,325.9099853040927
47331,308.76366698943906
43697,-290.9626848545143
46195,251.93218932826727
79169,87.1213436177678
41620,541.3623267552371
65558,61.01064887644328
98816,339.7911625152675
31072,80.76960685500485
79397,-200.7205179198488
38447,-246.67479622773078
47081,-369.175613614002
23174,-9.568106326279416
21149,322.47238115215816
47320,411.8945513807022
20905,-237.86433186932516
65054,-120.1338190340487
48186,-47.10646439559341
75032,43.34194153476196
63020,176.15856995261802
53851,153.1072217517684
88375,190.87234588366786
96393,-70.55263091317828
28018,-183.79989375699748
56707,119.1520188937236
24439,-250.6780939955375
29458,171.98148342733396
72608,-8.008304492030938
56261,4.97814698149496
60520,-48.01857952236869
90020,110.9932120320576
95471,237.00249239354983
39530,453.81678307727384
91740,-437.7789359930324
40764,-161.41920833114864
32099,236.93616985912072
79589,-132.95744501218414
89937,-175.89192931483657
72717,-245.32792907070632
36247,-628.5526972653543
21244,-200.06216272217733
67507,181.68157588109764
51513,7.1289197259109836
27392,-53.65641023996833
96006,-155.4688822121673
32157,-24.49787357976278
89098,-43.054782973593056
70502,-57.59539425583716
49414,-0.8331497179461946
60277,73.63162238161567
51576,334.73019620894286
51661,-243.6166647694067
36868,-20.993124350781564
80680,-293.4887790194252
68019,52.02880462836401
70188,11.354235664881852
35641,135.46806072354738
62883,330.70940715923257
34491,-282.5296785958324
68045,-172.09432167892683
47821,-97.65016089469908
71116,-437.6750404690889
72792,-80.4518515877573
87120,27.03418145135314
28189,25.995105787679883
94406,-140.84657080626243
64996,217.4583447003138
34547,284.0719717880676
88813,-18.957785815338603
75586,-101.9560167539279
92643,191.2591203415213
70028,-143.57400467781392
71675,154.12285128608133
49222,-69.65859242752492
55359,89.11814877602747
81169,188.69225903132053
39438,-78.43336670432069
69083,-497.3562543724437
51765,266.62773626170394
27340,-190.4907507748763
97617,293.8472318084164
30082,132.11894840043266
44504,-24.90348134847897
20914,-62.449137659776135
40030,-46.42244123221034
95271,120.34179756662613
62260,233.25157896799138
61578,457.30180934528255
53501,375.9283544596447
68681,244.2028240440828
42902,164.2367150084059
26514,75.4944060953807
73077,2.714064979656677
28207,-142.43299889524712
79410,-51.96145413454057
38770,-164.22992804946747
43505,291.0486695160057
26111,-127.71350254870119
37409,-109.89532719496648
37441,248.27575434425532
88167,269.63801142022913
28948,246.05066714612752
69260,41.037410766061676
79233,83.21750034058157
83772,-148.07731024114307
56679,-400.49413252679847
83695,143.05258101482482
87829,119.29661269771098
69220,-262.50556604578696
77339,-51.99242295822666
54608,255.01983422191114
49311,-105.23355006005269
91652,-485.5823807491361
46489,-338.28633827423914
48773,-519.0191481584088
32826,-579.2097839740484
22466,-140.1314730744906
85901,173.32317385526886
52425,524.1241501492401
75660,-158.55478214137398
29388,-43.70836793814967
72648,-236.24226265580904
36477,-400.22305953378236
58211,-401.22059976971406
62279,104.83389367320935
60959,183.26379525358155
47784,-301.94681593809185
26756,31.499928676681733
50184,120.22431350024824
28150,-14.03180146483465
31923,59.97396411002115
93986,-212.01261846439837
60108,-23.477351347305227
95783,284.7727189678618
98197,54.21261720031094
35393,-340.9110986037224
72948,62.765080280759754
66272,6.151999597481258
32824,-126.384078249942
96821,-323.9653979857193
87278,-562.239228300612
71413,46.841437019149076
76665,-26.17378699962783
43148,193.85324921803422
87089,136.10409028160123
98770,159.53095223369698
89060,-450.8248949702317
52801,-352.4212870049655
63031,205.15834607145692
33090,-137.12923497331903
60243,378.28044378584764
67848,145.3659759736108
59962,444.29611646105485
21958,63.63991120713211
66683,174.8852438430077
24725,-284.2584628019313
82846,181.70208757052825
87373,110.80765823239831
51157,345.76350720830476
35800,548.4622095993984
37990,312.67488185335225
75929,20.679702033487708
32414,-106.21392441738749
41896,105.42947287108287
74072,-197.41204785233006
66413,-109.78163314169664
28367,-37.310561306226724
76949,172.1022288680439
92865,-44.05672504465061
35578,163.62886546304932
24223,-385.99533311219795
29039,165.2779452871466
59399,72.0648675045089
40628,622.8043521366413
41870,-178.09266814029425
46782,-346.4340565692039
57663,8.596286262060126
91667,-86.15539171515944
31165,159.04683214363564
36483,166.14131776315477
48728,-73.58675923044942
86334,-13.008021356437979
70381,-115.69989120041829
25596,-725.6362272905516
20815,37.51351859292581
64739,88.37889530760931
91501,-247.5535173903625
72460,194.12921652285726
99548,-9.383413997863464
70031,76.75855284200664
84353,-238.2392550169423
38872,99.65818590119902
42998,-358.0410774484176
24820,228.92914656504544
66376,60.41625667525746
39288,-276.74028373280237
70110,-156.4784782279979
46523,412.75933140613535
97605,-494.26856898293715
97531,-189.66294962229512
96795,12.93111029716303
43661,-278.19021837553737
45830,185.63323062739158
21405,230.1562716585685
60282,-121.27840132468538
80153,46.38225406749515
67703,-180.41148725738
91714,-17.199024759103224
44195,-26.836769034697298
70713,5.327280699363066
61956,-176.19020786064453
45147,225.64760067303322
33577,-157.23122681112076
22768,2.358269166242583
74394,214.9845501530431
93009,12.442308620085875
62349,-147.75013679555914
51725,269.92544433386547
30762,71.72796970121098
26826,520.5452764837496
70595,-286.9026100162493
59934,-167.54376714298593
77683,0.9685510755949602
44757,-107.84598238088061
71490,226.0213274019637
26310,-132.0582443951607
83368,66.75384484007166
52549,-217.16874684185615
56618,-324.7854715863459
24483,-22.11582825904566
88223,-169.7984923712199
90069,111.11071117536814
67885,386.8888629929703
34176,-345.35212060547013
27976,-205.1105493075771
37503,239.6911638439439
24583,353.71453957525443
92557,114.60402564800259
34204,105.58922553710275
43241,-485.70687186870464
83353,-182.8447750114604
81837,227.01658664091096
28723,-27.798794158688096
97710,-142.73949227704824
24691,507.0702358778388
84425,171.50866441663402
62172,-180.49909774578495
41908,110.08041483635617
37600,137.75060761991926
25961,145.56476080860503
70373,24.00487099521083
45788,-107.99485044691342
27756,-213.9940806757488
58961,-208.5557029746515
42339,-61.70913495866944
80913,-15.16776387722809
53227,-302.9731296166616
95289,-364.61946832019237
38310,380.39451584984744
40356,174.89213465536233
37029,310.5868727497285
63554,155.64598015300572
97703,619.7125118663179
78279,11.739318279012178
67712,-632.8469880824314
24494,-164.43875038848796
33415,160.6413921504898
72907,266.6838381514822
85666,69.17727702057289
48333,432.5986769728972
93091,289.4575561551193
93797,233.29553017716162
83249,-156.15007441652008
88900,-33.334817808703086
36544,164.82201537395284
82135,-45.47132998215771
94528,-577.3122556785132
21847,62.35003937579727
28225,-400.8798984702406
91260,120.16989259244913
48663,-198.8816190981755
58046,-438.65679037009704
22096,92.28140725405109
52780,13.496872058006268
69240,-107.65611353611204
20901,26.736452399051714
26982,5.565472395743378
56059,485.40854644109515
74624,-32.064772824988815
97331,62.699439359879854
49583,78.64568176845442
96840,287.6596937239117
20858,-93.3135673326998
59194,-11.463142579084419
42183,215.56047273192894
64465,45.59326348422934
39931,570.3849564209088
36668,-182.9812799222228
68974,-102.25420377310861
28345,88.5634476974238
31617,-215.75581615040093
83188,336.74929650794644
82682,17.39746502268681
68344,510.2746038923777
31251,202.46510953650272
39280,338.29869000637115
60589,281.97473509472945
70383,-143.5673525458021
46538,394.34894759332093
34814,490.2584980087191
46611,249.3837294533887
73335,-259.70080610034887
53878,330.9871199446858
53520,-87.16450617966876
72577,339.67647231839385
35712,57.375410970362566
41804,57.283912980379
62501,244.5769992722248
94519,-432.59841063257346
70019,125.3555497370498
57912,-3.973370963852374
59327,55.98933651649342
31753,111.07039880610718
26623,-222.07034568464996
57316,343.7963591474604
54426,-95.00143840724142
85267,309.3895521144256
45721,333.54170634286703
29399,227.98486788878697
25038,-208.9611493678653
40408,93.17514895676355
70597,-179.99887670288828
58165,167.0174023080675
89255,-103.27610080894857
81733,-86.4322064649032
48276,-49.42978564359759
55619,122.12906521592687
73427,183.98994789568437
74733,-293.82968303168667
41369,431.597894344784
27822,-411.02948683797615
22250,221.60928504821996
83749,46.664780178856425
55271,61.89700157371957
23932,562.4755273274968
65547,-142.41281783938265
28096,-163.6102907271444
81958,-308.16520708393267
65736,-108.11988236225064
97105,-18.989216924390057
55994,15.144283748025
22779,-334.0417586518548
62525,-70.36994918536864
70296,-150.86875290266522
69405,11.412039796700405
63231,158.51678388247916
37621,-171.13448188112497
88182,192.11186667785884
74656,-360.48774247106894
38190,21.88531781078988
88145,-235.91030353940693
44227,-125.2519918435516
57485,-56.80346577266694
43929,142.81188291623627
82840,65.5390907661275
98672,228.32281342405525
51482,-376.775054205615
99859,-257.9645432297288
23469,-472.18476212072227
22351,-25.777606189411273
33477,19.32520508388605
57918,150.1995690109504
98443,-505.2326472509671
92463,-4.350928225659906
28115,137.65890340976839
90136,-292.12086912411394
54237,-32.35094295049134
65484,210.7494393934425
40551,32.32701102622887
25682,73.57432909742886
87197,-226.22169477841572
48278,-235.99519711189726
86170,-90.22287506124745
86975,180.75124873235555
73233,-218.10246165138247
90600,-5.610360857139077
29311,-184.83278714257395
35176,-165.04022461933275
67484,-41.238801219607666
72806,-36.91901670049087
42442,54.74866236120129
22488,-110.26143748280361
71861,-82.04415364332331
95517,32.336319385608405
97672,-393.92250298092534
67224,-94.22668121298254
44877,10.353811827077358
89544,222.06081532938256
89782,-235.16869073904428
70793,-249.4257394995921
63258,-164.8559283965777
28946,61.47322190462487
69321,111.94967123853307
26665,188.04516698708002
65782,-207.6700606016013
26849,-269.4152113265806
29017,-325.96137441533796
26713,6.874837489641167
61817,48.07617150610739
37244,258.25167901770635
73811,-366.9111782870068
57581,14.30104119408378
59865,-164.51885794977412
44825,-244.19529218180196
80206,103.14065603095325
96466,-214.4985403186913
43364,28.152124351683526
42292,12.821601386779939
79517,-118.96814936272811
95294,-172.76591202421997
65641,-364.38777925763605
70998,-252.21835735568862
50874,-72.73937000849422
33060,-154.81878915152177
42767,463.56019663479225
67118,-113.13562032323448
46482,8.251136696925975
41012,-63.81520023588637
87386,240.1675518443512
41923,-28.824536654659475
41555,126.93577088859517
46689,-222.0716501029986
96714,-238.5394436859467
57903,-167.93036551744663
48389,3.4271787692567335
22125,-257.9334295199129
61708,54.948422676111825
21282,121.33230181066861
30401,41.65936125368862
37269,140.42628477509817
31184,-93.924999772074
84305,-114.33033360093994
40682,233.65446903346347
61039,-649.1778013019117
34566,71.05901449690583
22915,-201.52593819104817
47791,42.94102833671337
75087,-114.7157904980776
86117,-237.77791802247535
94445,188.94427157161502
52274,-454.0382913121987
40702,-46.645195451826396
64364,-46.89436330294729
44106,-185.27531440124974
78772,-289.3827549546062
37680,-114.53654653128068
71543,-325.37464316646754
90524,-180.01890269366572
97430,-2.650783444540898
43738,-139.87829287561047
85819,14.682540330462054
50490,205.5723480426789
62578,-101.37841172491956
21551,-194.12151136555897
80628,-252.61989986807458
66839,-323.96214015615385
66982,-15.81611542718273
88200,52.47454216769858
87574,340.283079565487
51022,319.55134230257147
86288,-114.57404401704507
65817,-76.07130456804983
41971,-50.346105677546085
78231,-58.774158272350256
22257,446.10527573344996
49215,172.6354924891342
40843,-102.0234716823296
43302,134.08347207731893
67973,-158.2628442553619
42911,-117.62820383321277
76920,2.4610341673623575
27619,151.41371139466892
28084,-203.64136458880154
73327,-70.1698766067889
54769,35.997002571346556
20525,243.15295917374695
77274,311.39036506813403
93487,199.87533669360477
75491,236.9398952242007
22198,167.70140222363563
26459,-214.37427094395542
60922,-232.48012364385264
21735,-105.88653822855692
88925,38.18616702444204
42765,38.66484290642506
56908,-86.99868599408198
38414,39.49310524599214
92279,-6.75979611383164
56016,302.0362825243072
49383,-5.164704955524463
40346,1.2370219154885982
70635,163.48898014755778
52136,-258.9125921543216
29189,-468.2774593956263
42639,577.7812503620373
68992,263.20463675745646
24538,-375.7799807074008
44430,254.00039890749701
27308,5.976958874884246
38103,-101.25443852806293
25309,-313.9128609477473
87088,22.591445090309897
88401,-58.07698810789251
40078,-289.6514282222494
46508,83.5882273650786
53494,-258.2621297733183
48244,-107.37675016204143
95156,-88.91145605855219
55310,244.355875343241
43052,188.06393303676086
42816,220.89986608979493
65847,198.15034401368092
99739,-19.06929402435312
41418,394.5606470731404
92375,-452.8916650482339
48293,152.4318626588364
93533,-28.760682480605958
